gene	tissue	Gene	CHR	START_POS	END_POS	arm
ENSG00000134259	Artery_aor	NGF	1	115828539	115880857	1p13.2
ENSG00000134698	Pancreas	AGO4	1	36273617	36323491	1p34.3
ENSG00000135870	Esophagus_mus	RC3H1	1	173900352	173991435	1q25.1
ENSG00000135870	Testis	RC3H1	1	173900352	173991435	1q25.1
ENSG00000142599	Adipose_vis	RERE	1	8412457	8908980	1p36.23
ENSG00000142599	Brain_Cau	RERE	1	8412457	8908980	1p36.23
ENSG00000142599	Whole_blood	RERE	1	8412457	8908980	1p36.23
ENSG00000142599	Skin_sun	RERE	1	8412457	8908980	1p36.23
ENSG00000142599	Spleen	RERE	1	8412457	8908980	1p36.23
ENSG00000142599	Adipose_sub	RERE	1	8412457	8908980	1p36.23
ENSG00000142599	Nerve	RERE	1	8412457	8908980	1p36.23
ENSG00000142599	Brain_Nuc	RERE	1	8412457	8908980	1p36.23
ENSG00000142686	Adipose_vis	C1orf216	1	36179478	36184495	1p34.3
ENSG00000142686	Whole_blood	C1orf216	1	36179478	36184495	1p34.3
ENSG00000142686	Nerve	C1orf216	1	36179478	36184495	1p34.3
ENSG00000142686	Lung	C1orf216	1	36179478	36184495	1p34.3
ENSG00000142949	Artery_tib	PTPRF	1	43990858	44089337	1p34.2
ENSG00000143434	Esophagus_mus	SEMA6C	1	151104161	151119140	1q21.3
ENSG00000143554	Brain_Cer	SLC27A3	1	153746830	153752633	1q21.3
ENSG00000143578	Brain_Cau	CREB3L4	1	153940010	153946837	1q21.3
ENSG00000143578	Esophagus_mus	CREB3L4	1	153940010	153946837	1q21.3
ENSG00000143578	Muscle_skeletal	CREB3L4	1	153940010	153946837	1q21.3
ENSG00000143578	Adipose_vis	CREB3L4	1	153940010	153946837	1q21.3
ENSG00000143578	Nerve	CREB3L4	1	153940010	153946837	1q21.3
ENSG00000143578	Skin_no_sun	CREB3L4	1	153940010	153946837	1q21.3
ENSG00000143578	Artery_aor	CREB3L4	1	153940010	153946837	1q21.3
ENSG00000143578	Adrenal	CREB3L4	1	153940010	153946837	1q21.3
ENSG00000143578	Adipose_sub	CREB3L4	1	153940010	153946837	1q21.3
ENSG00000143603	Brain_Nuc	KCNN3	1	154669931	154842757	1q21.3
ENSG00000143603	Brain_Hippo	KCNN3	1	154669931	154842757	1q21.3
ENSG00000143641	Brain_Cer	GALNT2	1	230193737	230417868	1q42.13
ENSG00000143641	Brain_Cerebellum	GALNT2	1	230193737	230417868	1q42.13
ENSG00000143702	Breast	CEP170	1	243287730	243418650	1q43
ENSG00000143702	Cells_fibroblast	CEP170	1	243287730	243418650	1q43
ENSG00000146463	Esophagus_muc	ZMYM4	1	35734310	35887659	1p34.3
ENSG00000152061	Adipose_sub	RABGAP1L	1	174128548	174964445	1q25.1
ENSG00000152061	Esophagus_mus	RABGAP1L	1	174128548	174964445	1q25.1
ENSG00000152061	Whole_blood	RABGAP1L	1	174128548	174964445	1q25.1
ENSG00000162753	Brain_Hippo	SLC9C2	1	173469599	173572211	1q25.1
ENSG00000162753	Nerve	SLC9C2	1	173469599	173572211	1q25.1
ENSG00000162753	Brain_Cau	SLC9C2	1	173469599	173572211	1q25.1
ENSG00000162753	Brain_Cortex	SLC9C2	1	173469599	173572211	1q25.1
ENSG00000162753	Pituitary	SLC9C2	1	173469599	173572211	1q25.1
ENSG00000162753	Brain_Spi	SLC9C2	1	173469599	173572211	1q25.1
ENSG00000162753	Lung	SLC9C2	1	173469599	173572211	1q25.1
ENSG00000162817	Whole_blood	C1orf115	1	220863705	220872495	1q41
ENSG00000163125	Brain_Hippo	RPRD2	1	150335567	150449042	1q21.3
ENSG00000163125	Brain_Fro	RPRD2	1	150335567	150449042	1q21.3
ENSG00000163131	Lung	CTSS	1	150702664	150738268	1q21.3
ENSG00000163131	Artery_tib	CTSS	1	150702664	150738268	1q21.3
ENSG00000163131	Colon_transverse	CTSS	1	150702664	150738268	1q21.3
ENSG00000163346	Breast	PBXIP1	1	154916552	154928599	1q21.3
ENSG00000163354	Brain_Hypo	DCST2	1	154990996	155006257	1q21.3
ENSG00000183831	Brain_Ant	ANKRD45	1	173577475	173638990	1q25.1
ENSG00000188641	Adipose_sub	DPYD	1	97543299	98460556	1p21.3
ENSG00000197323	Esophagus_gast	TRIM33	1	114935412	115053824	1p13.2
ENSG00000197989	Lung	SNHG12	1	28905050	28909644	1p35.3
ENSG00000198198	Brain_Cer	SZT2	1	43855553	43919918	1p34.2
ENSG00000203721	Skin_no_sun	LINC00862	1	200222547	200369833	1q32.1
ENSG00000204859	Nerve	ZBTB48	1	6640054	6649340	1p36.31
ENSG00000229444	Skin_sun	AL451062.1	1	44175063	44193014	1p34.1
ENSG00000231050	Brain_Amy	AL109917.1	1	1822910	1824097	1p36.33
ENSG00000232912	Nerve	RERE-AS1	1	8484705	8495073	1p36.23
ENSG00000232912	Esophagus_mus	RERE-AS1	1	8484705	8495073	1p36.23
ENSG00000232912	Adipose_vis	RERE-AS1	1	8484705	8495073	1p36.23
ENSG00000232912	Pituitary	RERE-AS1	1	8484705	8495073	1p36.23
ENSG00000233973	Testis	LINC01360	1	73771292	73820936	1p31.1
ENSG00000266472	Spleen	MRPS21	1	150266140	150281414	1q21.2
ENSG00000271554	Cells_ebv	AL138787.2	1	36457710	36479231	1p34.3
ENSG00000003509	Brain_Cer	NDUFAF7	2	37458774	37480546	2p22.2
ENSG00000003509	Testis	NDUFAF7	2	37458774	37480546	2p22.2
ENSG00000003509	Brain_Cerebellum	NDUFAF7	2	37458774	37480546	2p22.2
ENSG00000003509	Thyroid	NDUFAF7	2	37458774	37480546	2p22.2
ENSG00000036257	Brain_Hippo	CUL3	2	225334867	225450114	2q36.2
ENSG00000036257	Brain_Cortex	CUL3	2	225334867	225450114	2q36.2
ENSG00000055332	Artery_tib	EIF2AK2	2	37326353	37384208	2p22.2
ENSG00000055332	Muscle_skeletal	EIF2AK2	2	37326353	37384208	2p22.2
ENSG00000055332	Prostate	EIF2AK2	2	37326353	37384208	2p22.2
ENSG00000065413	Adipose_sub	ANKRD44	2	197831741	198175897	2q33.1
ENSG00000065413	Testis	ANKRD44	2	197831741	198175897	2q33.1
ENSG00000065413	Esophagus_muc	ANKRD44	2	197831741	198175897	2q33.1
ENSG00000066248	Artery_tib	NGEF	2	233743411	233877966	2q37.1
ENSG00000066248	Skin_sun	NGEF	2	233743411	233877966	2q37.1
ENSG00000066248	Esophagus_muc	NGEF	2	233743411	233877966	2q37.1
ENSG00000066248	Breast	NGEF	2	233743411	233877966	2q37.1
ENSG00000066248	Colon_sigmoid	NGEF	2	233743411	233877966	2q37.1
ENSG00000066248	Heart_Atr	NGEF	2	233743411	233877966	2q37.1
ENSG00000084764	Adipose_vis	MAPRE3	2	27193505	27250087	2p23.3
ENSG00000115073	Nerve	ACTR1B	2	98272402	98280507	2q11.2
ENSG00000115073	Lung	ACTR1B	2	98272402	98280507	2q11.2
ENSG00000115073	Thyroid	ACTR1B	2	98272402	98280507	2q11.2
ENSG00000115073	Colon_transverse	ACTR1B	2	98272402	98280507	2q11.2
ENSG00000115073	Small_intestine	ACTR1B	2	98272402	98280507	2q11.2
ENSG00000115073	Brain_Cerebellum	ACTR1B	2	98272402	98280507	2q11.2
ENSG00000115073	Skin_sun	ACTR1B	2	98272402	98280507	2q11.2
ENSG00000115073	Spleen	ACTR1B	2	98272402	98280507	2q11.2
ENSG00000115073	Pancreas	ACTR1B	2	98272402	98280507	2q11.2
ENSG00000115073	Pituitary	ACTR1B	2	98272402	98280507	2q11.2
ENSG00000115073	Artery_cor	ACTR1B	2	98272402	98280507	2q11.2
ENSG00000115073	Uterus	ACTR1B	2	98272402	98280507	2q11.2
ENSG00000115073	Cells_fibroblast	ACTR1B	2	98272402	98280507	2q11.2
ENSG00000115073	Ovary	ACTR1B	2	98272402	98280507	2q11.2
ENSG00000115073	Artery_aor	ACTR1B	2	98272402	98280507	2q11.2
ENSG00000115073	Adipose_vis	ACTR1B	2	98272402	98280507	2q11.2
ENSG00000115073	Adipose_sub	ACTR1B	2	98272402	98280507	2q11.2
ENSG00000115306	Brain_Spi	SPTBN1	2	54683454	54898583	2p16.2
ENSG00000115524	Esophagus_muc	SF3B1	2	198253239	198299815	2q33.1
ENSG00000115524	Thyroid	SF3B1	2	198253239	198299815	2q33.1
ENSG00000115524	Testis	SF3B1	2	198253239	198299815	2q33.1
ENSG00000115524	Colon_transverse	SF3B1	2	198253239	198299815	2q33.1
ENSG00000115808	Heart_Left	STRN	2	37064841	37193679	2p22.2
ENSG00000115816	Cells_fibroblast	CEBPZ	2	37428755	37458739	2p22.2
ENSG00000115816	Stomach	CEBPZ	2	37428755	37458739	2p22.2
ENSG00000115816	Brain_Cau	CEBPZ	2	37428755	37458739	2p22.2
ENSG00000115816	Adipose_sub	CEBPZ	2	37428755	37458739	2p22.2
ENSG00000115816	Brain_Spi	CEBPZ	2	37428755	37458739	2p22.2
ENSG00000115816	Muscle_skeletal	CEBPZ	2	37428755	37458739	2p22.2
ENSG00000115816	Testis	CEBPZ	2	37428755	37458739	2p22.2
ENSG00000115816	Skin_sun	CEBPZ	2	37428755	37458739	2p22.2
ENSG00000115825	Stomach	PRKD3	2	37477645	37551951	2p22.2
ENSG00000115825	Thyroid	PRKD3	2	37477645	37551951	2p22.2
ENSG00000115825	Artery_aor	PRKD3	2	37477645	37551951	2p22.2
ENSG00000115825	Spleen	PRKD3	2	37477645	37551951	2p22.2
ENSG00000115825	Vagina	PRKD3	2	37477645	37551951	2p22.2
ENSG00000115825	Skin_sun	PRKD3	2	37477645	37551951	2p22.2
ENSG00000115825	Esophagus_mus	PRKD3	2	37477645	37551951	2p22.2
ENSG00000115825	Cells_fibroblast	PRKD3	2	37477645	37551951	2p22.2
ENSG00000115825	Lung	PRKD3	2	37477645	37551951	2p22.2
ENSG00000115825	Artery_tib	PRKD3	2	37477645	37551951	2p22.2
ENSG00000115825	Nerve	PRKD3	2	37477645	37551951	2p22.2
ENSG00000115825	Breast	PRKD3	2	37477645	37551951	2p22.2
ENSG00000115825	Testis	PRKD3	2	37477645	37551951	2p22.2
ENSG00000115825	Heart_Atr	PRKD3	2	37477645	37551951	2p22.2
ENSG00000115825	Prostate	PRKD3	2	37477645	37551951	2p22.2
ENSG00000115825	Adipose_sub	PRKD3	2	37477645	37551951	2p22.2
ENSG00000115825	Colon_sigmoid	PRKD3	2	37477645	37551951	2p22.2
ENSG00000115896	Thyroid	PLCL1	2	198669317	199437305	2q33.1
ENSG00000115896	Whole_blood	PLCL1	2	198669317	199437305	2q33.1
ENSG00000116127	Nerve	ALMS1	2	73612886	73852293	2p13.1
ENSG00000116127	Lung	ALMS1	2	73612886	73852293	2p13.1
ENSG00000116127	Brain_Nuc	ALMS1	2	73612886	73852293	2p13.1
ENSG00000124019	Adipose_sub	FAM124B	2	225243415	225266824	2q36.2
ENSG00000135976	Adipose_vis	ANKRD36	2	97778955	97930171	2q11.2
ENSG00000135976	Whole_blood	ANKRD36	2	97778955	97930171	2q11.2
ENSG00000138028	Skin_no_sun	CGREF1	2	27321757	27341996	2p23.3
ENSG00000138028	Esophagus_muc	CGREF1	2	27321757	27341996	2p23.3
ENSG00000138028	Skin_sun	CGREF1	2	27321757	27341996	2p23.3
ENSG00000138028	Whole_blood	CGREF1	2	27321757	27341996	2p23.3
ENSG00000138028	Muscle_skeletal	CGREF1	2	27321757	27341996	2p23.3
ENSG00000138028	Pituitary	CGREF1	2	27321757	27341996	2p23.3
ENSG00000138050	Brain_Hippo	THUMPD2	2	39963200	40006407	2p22.1
ENSG00000138356	Lung	AOX1	2	201450737	201541787	2q33.1
ENSG00000144021	Prostate	CIAO1	2	96931897	96939911	2q11.2
ENSG00000144021	Brain_Cau	CIAO1	2	96931897	96939911	2q11.2
ENSG00000144035	Colon_sigmoid	NAT8	2	73867850	73869549	2p13.1
ENSG00000144035	Pancreas	NAT8	2	73867850	73869549	2p13.1
ENSG00000144035	Brain_Cau	NAT8	2	73867850	73869549	2p13.1
ENSG00000144035	Brain_Cer	NAT8	2	73867850	73869549	2p13.1
ENSG00000144035	Thyroid	NAT8	2	73867850	73869549	2p13.1
ENSG00000144035	Adipose_sub	NAT8	2	73867850	73869549	2p13.1
ENSG00000144035	Pituitary	NAT8	2	73867850	73869549	2p13.1
ENSG00000144035	Prostate	NAT8	2	73867850	73869549	2p13.1
ENSG00000144035	Nerve	NAT8	2	73867850	73869549	2p13.1
ENSG00000152127	Lung	MGAT5	2	134877554	135212192	2q21.2
ENSG00000157851	Brain_Cerebellum	DPYSL5	2	27070615	27173219	2p23.3
ENSG00000162944	Lung	RFTN2	2	198432948	198540769	2q33.1
ENSG00000162944	Pancreas	RFTN2	2	198432948	198540769	2q33.1
ENSG00000162971	Brain_Fro	TYW5	2	200793636	200820459	2q33.1
ENSG00000162971	Adipose_sub	TYW5	2	200793636	200820459	2q33.1
ENSG00000162971	Artery_aor	TYW5	2	200793636	200820459	2q33.1
ENSG00000162971	Esophagus_muc	TYW5	2	200793636	200820459	2q33.1
ENSG00000163510	Small_intestine	CWC22	2	180809603	180872024	2q31.3
ENSG00000170745	Nerve	KCNS3	2	18059114	18542882	2p24.2
ENSG00000170802	Adipose_vis	FOXN2	2	48541776	48606434	2p16.3
ENSG00000170802	Cells_fibroblast	FOXN2	2	48541776	48606434	2p16.3
ENSG00000170802	Brain_Nuc	FOXN2	2	48541776	48606434	2p16.3
ENSG00000170802	Esophagus_gast	FOXN2	2	48541776	48606434	2p16.3
ENSG00000170802	Pituitary	FOXN2	2	48541776	48606434	2p16.3
ENSG00000170802	Colon_transverse	FOXN2	2	48541776	48606434	2p16.3
ENSG00000170802	Brain_Cerebellum	FOXN2	2	48541776	48606434	2p16.3
ENSG00000170802	Brain_Cau	FOXN2	2	48541776	48606434	2p16.3
ENSG00000170802	Breast	FOXN2	2	48541776	48606434	2p16.3
ENSG00000170802	Brain_Fro	FOXN2	2	48541776	48606434	2p16.3
ENSG00000170802	Skin_no_sun	FOXN2	2	48541776	48606434	2p16.3
ENSG00000170802	Skin_sun	FOXN2	2	48541776	48606434	2p16.3
ENSG00000170802	Esophagus_mus	FOXN2	2	48541776	48606434	2p16.3
ENSG00000170802	Spleen	FOXN2	2	48541776	48606434	2p16.3
ENSG00000170802	Brain_Cer	FOXN2	2	48541776	48606434	2p16.3
ENSG00000170802	Liver	FOXN2	2	48541776	48606434	2p16.3
ENSG00000170802	Testis	FOXN2	2	48541776	48606434	2p16.3
ENSG00000170802	Heart_Atr	FOXN2	2	48541776	48606434	2p16.3
ENSG00000170802	Adipose_sub	FOXN2	2	48541776	48606434	2p16.3
ENSG00000170802	Brain_Put	FOXN2	2	48541776	48606434	2p16.3
ENSG00000170802	Prostate	FOXN2	2	48541776	48606434	2p16.3
ENSG00000170802	Brain_Sub	FOXN2	2	48541776	48606434	2p16.3
ENSG00000170802	Brain_Amy	FOXN2	2	48541776	48606434	2p16.3
ENSG00000170802	Thyroid	FOXN2	2	48541776	48606434	2p16.3
ENSG00000170802	Ovary	FOXN2	2	48541776	48606434	2p16.3
ENSG00000170802	Pancreas	FOXN2	2	48541776	48606434	2p16.3
ENSG00000170802	Lung	FOXN2	2	48541776	48606434	2p16.3
ENSG00000170802	Heart_Left	FOXN2	2	48541776	48606434	2p16.3
ENSG00000178074	Esophagus_mus	C2orf69	2	200776016	200820658	2q33.1
ENSG00000178074	Colon_transverse	C2orf69	2	200776016	200820658	2q33.1
ENSG00000182600	Testis	SNORC	2	233721980	233743418	2q37.1
ENSG00000183023	Adrenal	SLC8A1	2	40324410	40838193	2p22.1
ENSG00000205221	Whole_blood	VIT	2	36923833	37041935	2p22.2
ENSG00000218739	Esophagus_muc	CEBPZOS	2	37423631	37443336	2p22.2
ENSG00000218739	Heart_Left	CEBPZOS	2	37423631	37443336	2p22.2
ENSG00000218739	Lung	CEBPZOS	2	37423631	37443336	2p22.2
ENSG00000218739	Prostate	CEBPZOS	2	37423631	37443336	2p22.2
ENSG00000225953	Colon_transverse	SATB2-AS1	2	200322423	200341658	2q33.1
ENSG00000226124	Cells_fibroblast	FTCDNL1	2	200625267	200715896	2q33.1
ENSG00000226124	Skin_sun	FTCDNL1	2	200625267	200715896	2q33.1
ENSG00000226124	Colon_transverse	FTCDNL1	2	200625267	200715896	2q33.1
ENSG00000226124	Small_intestine	FTCDNL1	2	200625267	200715896	2q33.1
ENSG00000231621	Small_intestine	AC013264.1	2	198062715	198063997	2q33.1
ENSG00000231621	Cells_ebv	AC013264.1	2	198062715	198063997	2q33.1
ENSG00000231621	Whole_blood	AC013264.1	2	198062715	198063997	2q33.1
ENSG00000243147	Esophagus_mus	MRPL33	2	27994584	28210954	2p23.2
ENSG00000283118	Testis	AC009951.5	2	145202415	145208017	2q22.3
ENSG00000283994	Esophagus_gast	AC092652.3	2	144359086	144366328	2q22.3
ENSG00000004534	Cells_ebv	RBM6	3	49977440	50137478	3p21.31
ENSG00000008300	Artery_tib	CELSR3	3	48673896	48700319	3p21.31
ENSG00000010322	Kidney	NISCH	3	52489134	52527084	3p21.1
ENSG00000016864	Brain_Nuc	GLT8D1	3	52728504	52740048	3p21.1
ENSG00000023330	Adipose_sub	ALAS1	3	52232102	52248343	3p21.2
ENSG00000055955	Cells_fibroblast	ITIH4	3	52846978	52864704	3p21.1
ENSG00000055955	Pituitary	ITIH4	3	52846978	52864704	3p21.1
ENSG00000055955	Pancreas	ITIH4	3	52846978	52864704	3p21.1
ENSG00000055955	Brain_Amy	ITIH4	3	52846978	52864704	3p21.1
ENSG00000055955	Skin_sun	ITIH4	3	52846978	52864704	3p21.1
ENSG00000055955	Uterus	ITIH4	3	52846978	52864704	3p21.1
ENSG00000055955	Breast	ITIH4	3	52846978	52864704	3p21.1
ENSG00000055955	Artery_aor	ITIH4	3	52846978	52864704	3p21.1
ENSG00000055957	Nerve	ITIH1	3	52811611	52826084	3p21.1
ENSG00000073711	Minor_salivary_gland	PPP2R3A	3	135684570	135866736	3q22.2
ENSG00000114054	Esophagus_mus	PCCB	3	135969182	136056738	3q22.3
ENSG00000114054	Lung	PCCB	3	135969182	136056738	3q22.3
ENSG00000114054	Artery_tib	PCCB	3	135969182	136056738	3q22.3
ENSG00000114054	Pituitary	PCCB	3	135969182	136056738	3q22.3
ENSG00000114054	Brain_Put	PCCB	3	135969182	136056738	3q22.3
ENSG00000114054	Colon_transverse	PCCB	3	135969182	136056738	3q22.3
ENSG00000114054	Pancreas	PCCB	3	135969182	136056738	3q22.3
ENSG00000114054	Adipose_sub	PCCB	3	135969182	136056738	3q22.3
ENSG00000114054	Testis	PCCB	3	135969182	136056738	3q22.3
ENSG00000114054	Brain_Cau	PCCB	3	135969182	136056738	3q22.3
ENSG00000114054	Artery_aor	PCCB	3	135969182	136056738	3q22.3
ENSG00000114054	Stomach	PCCB	3	135969182	136056738	3q22.3
ENSG00000114054	Cells_fibroblast	PCCB	3	135969182	136056738	3q22.3
ENSG00000114054	Muscle_skeletal	PCCB	3	135969182	136056738	3q22.3
ENSG00000114054	Thyroid	PCCB	3	135969182	136056738	3q22.3
ENSG00000114054	Esophagus_muc	PCCB	3	135969182	136056738	3q22.3
ENSG00000114735	Brain_Put	HEMK1	3	50606583	50633599	3p21.2
ENSG00000114779	Cells_fibroblast	ABHD14B	3	52002526	52017425	3p21.2
ENSG00000114841	Liver	DNAH1	3	52350335	52434507	3p21.1
ENSG00000114854	Brain_Cerebellum	TNNC1	3	52485116	52488057	3p21.1
ENSG00000114902	Brain_Fro	SPCS1	3	52738971	52745164	3p21.1
ENSG00000114904	Adipose_sub	NEK4	3	52742460	52804962	3p21.1
ENSG00000114904	Brain_Cerebellum	NEK4	3	52742460	52804962	3p21.1
ENSG00000114904	Esophagus_mus	NEK4	3	52742460	52804962	3p21.1
ENSG00000114904	Cells_fibroblast	NEK4	3	52742460	52804962	3p21.1
ENSG00000114904	Breast	NEK4	3	52742460	52804962	3p21.1
ENSG00000114904	Heart_Atr	NEK4	3	52742460	52804962	3p21.1
ENSG00000114904	Skin_sun	NEK4	3	52742460	52804962	3p21.1
ENSG00000114904	Nerve	NEK4	3	52742460	52804962	3p21.1
ENSG00000114904	Pancreas	NEK4	3	52742460	52804962	3p21.1
ENSG00000114904	Lung	NEK4	3	52742460	52804962	3p21.1
ENSG00000114904	Brain_Cortex	NEK4	3	52742460	52804962	3p21.1
ENSG00000114904	Esophagus_muc	NEK4	3	52742460	52804962	3p21.1
ENSG00000114904	Colon_sigmoid	NEK4	3	52742460	52804962	3p21.1
ENSG00000132394	Testis	EEFSEC	3	127872324	128127489	3q21.3
ENSG00000144677	Breast	CTDSPL	3	37903371	38025960	3p22.2
ENSG00000145075	Nerve	CCDC39	3	180331796	180588721	3q26.33
ENSG00000154822	Lung	PLCL2	3	16844159	17132096	3p24.3
ENSG00000157150	Brain_Ant	TIMP4	3	12194568	12200412	3p25.2
ENSG00000157152	Artery_tib	SYN2	3	12045862	12233532	3p25.2
ENSG00000163536	Lung	SERPINI1	3	167453031	167543356	3q26.1
ENSG00000163634	Brain_Cer	THOC7	3	63819546	63849544	3p14.1
ENSG00000163634	Brain_Ant	THOC7	3	63819546	63849544	3p14.1
ENSG00000163673	Skin_no_sun	DCLK3	3	36753913	36805840	3p22.2
ENSG00000163728	Breast	TTC14	3	180319951	180335616	3q26.33
ENSG00000163728	Adipose_sub	TTC14	3	180319951	180335616	3q26.33
ENSG00000163728	Adipose_vis	TTC14	3	180319951	180335616	3q26.33
ENSG00000163728	Skin_sun	TTC14	3	180319951	180335616	3q26.33
ENSG00000163728	Esophagus_mus	TTC14	3	180319951	180335616	3q26.33
ENSG00000163728	Stomach	TTC14	3	180319951	180335616	3q26.33
ENSG00000163728	Brain_Cer	TTC14	3	180319951	180335616	3q26.33
ENSG00000163728	Thyroid	TTC14	3	180319951	180335616	3q26.33
ENSG00000163931	Esophagus_muc	TKT	3	53258728	53290068	3p21.1
ENSG00000163933	Pancreas	RFT1	3	53122499	53164469	3p21.1
ENSG00000163935	Brain_Cerebellum	SFMBT1	3	52937588	53080766	3p21.1
ENSG00000163938	Pancreas	GNL3	3	52715172	52728513	3p21.1
ENSG00000163938	Lung	GNL3	3	52715172	52728513	3p21.1
ENSG00000163938	Breast	GNL3	3	52715172	52728513	3p21.1
ENSG00000163938	Adipose_vis	GNL3	3	52715172	52728513	3p21.1
ENSG00000163938	Brain_Fro	GNL3	3	52715172	52728513	3p21.1
ENSG00000163938	Colon_transverse	GNL3	3	52715172	52728513	3p21.1
ENSG00000163938	Heart_Atr	GNL3	3	52715172	52728513	3p21.1
ENSG00000163938	Brain_Cerebellum	GNL3	3	52715172	52728513	3p21.1
ENSG00000163938	Artery_cor	GNL3	3	52715172	52728513	3p21.1
ENSG00000163938	Adipose_sub	GNL3	3	52715172	52728513	3p21.1
ENSG00000163938	Cells_fibroblast	GNL3	3	52715172	52728513	3p21.1
ENSG00000163938	Nerve	GNL3	3	52715172	52728513	3p21.1
ENSG00000163938	Colon_sigmoid	GNL3	3	52715172	52728513	3p21.1
ENSG00000163938	Brain_Put	GNL3	3	52715172	52728513	3p21.1
ENSG00000163938	Brain_Cau	GNL3	3	52715172	52728513	3p21.1
ENSG00000164048	Skin_no_sun	ZNF589	3	48282590	48340743	3p21.31
ENSG00000164048	Spleen	ZNF589	3	48282590	48340743	3p21.31
ENSG00000164048	Heart_Left	ZNF589	3	48282590	48340743	3p21.31
ENSG00000164078	Brain_Cortex	MST1R	3	49924435	49941306	3p21.31
ENSG00000164078	Brain_Nuc	MST1R	3	49924435	49941306	3p21.31
ENSG00000164078	Brain_Cer	MST1R	3	49924435	49941306	3p21.31
ENSG00000164078	Brain_Cerebellum	MST1R	3	49924435	49941306	3p21.31
ENSG00000164082	Adipose_vis	GRM2	3	51741084	51752629	3p21.2
ENSG00000164088	Brain_Sub	PPM1M	3	52279775	52284615	3p21.2
ENSG00000164088	Brain_Cer	PPM1M	3	52279775	52284615	3p21.2
ENSG00000168237	Adrenal	GLYCTK	3	52321105	52329273	3p21.1
ENSG00000168237	Artery_tib	GLYCTK	3	52321105	52329273	3p21.1
ENSG00000168237	Pituitary	GLYCTK	3	52321105	52329273	3p21.1
ENSG00000168237	Spleen	GLYCTK	3	52321105	52329273	3p21.1
ENSG00000168237	Brain_Fro	GLYCTK	3	52321105	52329273	3p21.1
ENSG00000168237	Pancreas	GLYCTK	3	52321105	52329273	3p21.1
ENSG00000168237	Skin_no_sun	GLYCTK	3	52321105	52329273	3p21.1
ENSG00000168237	Whole_blood	GLYCTK	3	52321105	52329273	3p21.1
ENSG00000168237	Skin_sun	GLYCTK	3	52321105	52329273	3p21.1
ENSG00000168237	Brain_Cortex	GLYCTK	3	52321105	52329273	3p21.1
ENSG00000168237	Lung	GLYCTK	3	52321105	52329273	3p21.1
ENSG00000168237	Thyroid	GLYCTK	3	52321105	52329273	3p21.1
ENSG00000168237	Testis	GLYCTK	3	52321105	52329273	3p21.1
ENSG00000168237	Brain_Cerebellum	GLYCTK	3	52321105	52329273	3p21.1
